Date,Open,High,Low,Close,Volume,SMA_5_Open,SMA_10_Open,Daily_Return,Return_1d,Return_2d,Return_3d,Return_5d,EMA_9,EMA_21,EMA_Spread,RSI_14,MACD,MACD_Signal,MACD_Hist,Daily_Volatility,Rolling_Volatility_10,ATR_14,Intraday_Sentiment,Overnight_Gap,Next_Day_Open,Target_Gap,Target_Direction
2021-02-16,941.3442993164062,959.6427612304688,939.1521606445312,950.4589233398438,21421660,930.1113891601562,911.6652404785157,1.3234304917417232,1.3234304917417283,0.8767651533756027,0.18485438302333623,5.283341402501973,925.3941726691236,913.5447888816564,11.849383787467218,74.87900044906883,8.234429970661267,1.0455346528177127,7.188895317843555,20.4906005859375,22.22583618164065,25.535779680524577,9.1146240234375,3.2997436523438637,950.6896362304688,0.230712890625,1
2021-02-17,950.6896362304688,967.2805786132812,946.3515625,961.4195556640624,23742994,939.9182495117187,917.7431884765625,1.1531936893920431,1.1531936893920403,2.4918858980480296,2.04006964318717,5.518417175980073,932.5992492681114,917.8970404073295,14.702208860781866,80.76806500074781,10.900186494158561,3.0164650210858825,7.883721473072678,20.92901611328125,21.918939208984398,25.27371215820315,10.729919433593636,0.230712890625,962.2271728515624,0.8076171875,1
2021-02-18,962.2271728515624,973.0262451171876,950.2742919921876,954.2432250976562,18646877,949.6097534179687,925.17333984375,-0.7464306840991362,-0.7464306840991308,0.39815521374819696,1.7268550129931226,0.5837456041353661,936.9280444340204,921.201239015541,15.726805418479444,85.62408290934634,12.292052711041038,4.871582559076915,7.420470151964123,22.751953125,22.578881835937523,24.159519740513417,-7.983947753906136,0.8076171875,949.30517578125,-4.93804931640625,0
2021-02-19,949.30517578125,971.43408203125,947.5975952148438,960.05810546875,23403483,949.7482055664062,931.032080078125,0.6093708834556998,0.6093708834556955,-0.14160833189751365,1.009952339147424,1.8955724026983756,941.5540566409665,924.7336814203782,16.82037522058829,83.50231784156195,13.706330913859233,6.638532230033379,7.067798683825854,23.83648681640625,23.824932861328147,23.783730643136185,10.7529296875,-4.93804931640625,959.919677734375,-0.138427734375,0
2021-02-22,959.919677734375,964.488525390625,920.6691284179688,926.73779296875,23804335,952.6971923828125,937.8138244628906,-3.470655818663319,-3.470655818663315,-2.8824341012315124,-3.607349412750127,-1.2053545460117387,938.5908039065232,924.915873379321,13.67493052720215,62.94836381087293,12.000155506792339,7.710856885385171,4.289298621407168,43.81939697265625,26.363183593750023,24.1100769042969,-33.181884765625,-0.138427734375,945.1516723632812,18.41387939453125,1
2021-02-23,945.1516723632812,947.4130249023438,929.2760620117188,933.8218383789062,25644108,953.4586669921875,941.7850280761719,0.7644066599963435,0.7644066599963528,-2.732779082890391,-2.1400609594749875,-1.7504265100143357,937.6370108009999,925.7255065611015,11.911504239898363,64.13338713562331,11.091763519652204,8.387038212238577,2.704725307413627,18.136962890625,26.455487060546886,23.872737339564758,-11.329833984375,18.41387939453125,936.8446655273438,3.0228271484375,1
2021-02-24,936.8446655273438,953.112548828125,935.06787109375,951.1511840820312,10807663,950.6896728515625,945.3039611816406,1.8557443176964414,1.8557443176964394,2.634336410849758,-0.9277481577398827,-1.0680427209470156,940.3398454572061,928.036931790277,12.302913666929157,69.01250145136648,11.636056480180287,9.03684186582692,2.5992146143533663,18.044677734375,25.608636474609376,24.0968933105469,14.3065185546875,3.0228271484375,958.0736694335938,6.9224853515625,1
2021-02-25,958.0736694335938,993.1476440429688,956.6891479492188,989.6171875,34855693,949.8589721679688,949.7343627929688,4.044152397822309,4.044152397822298,5.974945843840329,6.785025387798149,3.7070174010115364,950.1953138657649,933.6351368547972,16.560177010967664,74.93781491728494,14.998405294788995,10.229154551619336,4.769250743169659,36.45849609375,25.010992431640624,26.284070696149577,31.54351806640625,6.9224853515625,976.9951782226562,-12.62200927734375,0
2021-02-26,976.9951782226562,984.7944946289062,955.627685546875,962.5963745117188,37481215,955.39697265625,952.5725891113282,-2.7304308503919605,-2.7304308503919628,1.2032987627233371,3.081373228833928,0.2643870228801859,952.6755259949557,936.26797664179,16.407549353165678,64.19739251061509,15.306295719764307,11.244582785248332,4.061712934515976,29.16680908203125,25.03868408203125,27.220258440290202,-14.3988037109375,-12.62200927734375,973.85693359375,11.26055908203125,1
2021-03-01,973.85693359375,974.6876831054688,951.8433837890624,969.9342041015624,17680764,958.184423828125,955.4408081054687,0.762295577267864,0.7622955772678575,-1.9889492267369913,1.974767033240754,4.661125451076642,956.1272616162771,939.3285427744966,16.798718841780556,65.02528758347192,15.958443618638398,12.187354951926345,3.7710886667120533,22.844299316406364,25.647869873046886,27.59440830775672,-3.9227294921876137,11.26055908203125,979.3026733398438,9.368469238281364,1
2021-03-02,979.3026733398438,982.99462890625,964.1193237304688,971.9186401367188,17150760,965.0146240234375,959.2366455078125,0.20459491239351862,0.20459491239350758,0.9684501076298702,-1.7884236032714718,4.0796648988149276,959.2855373203655,942.2912788983349,16.99425842203061,63.995743511524886,16.44582568900921,13.039049099342918,3.4067765896662934,18.87530517578125,25.48634033203126,27.048845563616087,-7.384033203125,9.368469238281364,978.8642578125,6.94561767578125,1
2021-03-03,978.8642578125,1024.4835205078125,972.4724731445312,1016.268798828125,31924461,973.4185424804688,962.0541076660156,4.56315548029489,4.563155480294889,4.7770863766456895,5.575797472084987,6.846189736801889,970.6821896219175,949.0165079828612,21.665681639056288,65.08655788088153,20.17816531851156,14.466872343176647,5.7112929753349135,52.01104736328125,28.59454345703126,27.77241298130582,37.404541015625,6.94561767578125,1006.0696411132812,-10.19915771484375,0
2021-03-04,1006.0696411132812,1010.6615600585938,995.7781982421876,1004.1544189453124,21435754,983.0177368164062,966.4383544921875,-1.1920448504157453,-1.192044850415741,3.3167157699598215,3.528096514077239,1.468975239004977,977.3766354865965,954.029045343084,23.347590143512434,63.496523649047255,21.906023153612182,15.954702505263754,5.951320648348428,14.883361816406136,27.807684326171874,27.17246355329242,-1.9152221679688637,-10.19915771484375,994.99365234375,-9.160766601562386,0
2021-03-05,994.99365234375,1020.8145751953124,993.6322021484376,1005.4696655273438,25511666,986.617431640625,971.0072021484375,0.13098051028972207,0.13098051028972435,-1.0626256865539752,3.4520405314899083,4.4539219293624255,982.995241494746,958.7054653598349,24.289776134911108,64.87173100983904,23.115036590464456,17.386769322303895,5.728267268160561,27.182373046874773,28.14227294921873,27.917458670479903,10.47601318359375,-9.160766601562386,1000.7623901367188,-4.707275390625,0
2021-03-08,1000.7623901367188,1030.021484375,1000.5316772460938,1011.1923217773438,19506841,991.9985229492188,975.0914733886718,0.5691525509124743,0.5691525509124773,0.7008785401177109,-0.4995210968431807,4.2537027255367565,988.6346575512656,963.4769977614266,25.157659789839045,63.80322485347802,24.25535831061393,18.7604871199659,5.494871190648027,29.48980712890625,26.709313964843727,28.481144496372753,10.429931640625,-4.707275390625,1015.2996215820312,4.1072998046875,1
2021-03-09,1015.2996215820312,1021.6683349609376,990.6555786132812,1011.169189453125,15154484,999.1979125976562,982.1062683105469,-0.0022876285470691646,-0.0022876285470707636,0.566851902269172,0.6985748780730772,4.038460391178922,993.1415639316376,967.8126515515809,25.32891238005675,61.89843076380975,24.870513110387606,19.982492318050245,4.888020792337361,31.012756347656364,27.996893310546863,29.201411655970976,-4.13043212890625,4.1072998046875,1018.5301513671876,7.360961914062614,1
2021-03-10,1018.5301513671876,1022.268310546875,1001.5700073242188,1006.9695434570312,11519358,1007.1310913085938,990.2748168945312,-0.41532574764912117,-0.4153257476491201,-0.41760387508582575,0.14917187271890064,-0.915038952471714,995.9071598367165,971.3723689975309,24.534790839185575,62.7924986559623,24.73403285285349,20.932800425010893,3.8012324278425957,20.69830322265625,28.26225585937499,29.054722377232135,-11.560607910156364,7.360961914062614,1012.9921264648438,6.0225830078125,1
2021-03-12,1012.9921264648438,1018.2532348632812,980.1795043945312,986.5020751953124,16864952,1008.5155883789063,995.7666625976562,-2.032580666884116,-2.0325806668841206,-2.4394645836819273,-2.4416964063407876,-1.7579311923499485,994.0261429084358,972.7477968336929,21.2783460747429,55.98996473338966,22.712502044986422,21.288740749006,1.4237612959804231,38.07373046875,28.42377929687499,30.071668352399545,-26.490051269531364,6.0225830078125,987.6327514648438,1.1306762695313637,1
2021-03-15,987.6327514648438,991.7169799804688,960.150390625,973.2570190429688,16698099,1007.043408203125,996.830419921875,-1.3426283112198538,-1.3426283112198512,-3.3479189746219995,-3.74933995275909,-3.203741255334669,989.8723181353424,972.7940897618089,17.078228373533534,61.59153753992008,19.813264003365134,20.993645399877828,-1.1803813965126935,31.56658935546875,28.66375732421874,29.196467808314726,-14.375732421875,1.1306762695313637,975.6106567382812,2.3536376953125,1
2021-03-16,975.6106567382812,981.148681640625,967.0729370117188,969.4265747070312,13873801,1002.0130615234375,997.0057922363281,-0.39356965950310685,-0.3935696595031124,-1.730913793050104,-3.728312240816245,-4.130346539509122,985.7831694496803,972.4879520295564,13.29521742012389,59.01811714481925,17.01042651371972,20.19700162264621,-3.186575108926487,14.07574462890625,27.786901855468727,28.725075857979903,-6.18408203125,2.3536376953125,968.249755859375,-1.17681884765625,0
2021-03-17,968.249755859375,970.5341796875,939.1983032226562,948.543701171875,19210236,992.6030883789062,995.9005004882813,-2.1541470060759607,-2.154147006075957,-2.5392385965420594,-3.847774371475321,-6.193373862105112,978.3352757941193,970.3112019515853,8.024073842533994,49.35124033152912,12.954749947646405,18.74855128764625,-5.793801339999845,31.33587646484375,29.03295898437498,29.585444859095976,-19.7060546875,-1.17681884765625,956.6430053710938,8.09930419921875,1
2021-03-18,956.6430053710938,962.1348876953124,923.461181640625,927.1993408203124,20647480,980.2256591796875,993.6783752441406,-2.250224246409817,-2.2502242464098154,-4.355898114251744,-4.732324280378286,-7.921808872476865,968.108088799358,966.3919418487424,1.7161469506156664,33.02372582599324,7.926909077832988,16.5842228456836,-8.65731376785061,38.673706054687386,27.69922485351559,29.348105294363823,-29.443664550781364,8.09930419921875,918.84619140625,-8.353149414062386,0
2021-03-19,918.84619140625,967.2344360351562,915.0618896484376,960.8426513671876,41787429,961.3964721679688,984.9560302734375,3.628487323676298,3.6284873236762882,1.29661397573122,-0.885464001483327,-2.6010511759992583,966.655001312924,965.8874608958737,0.767540417050327,49.53960731354208,6.581179219720298,14.583614120490939,-8.002434900770641,52.172546386718636,31.42814331054684,30.646894182477656,41.996459960937614,-8.353149414062386,955.7661743164062,-5.076477050781364,0
2021-03-22,955.7661743164062,957.150634765625,938.3214721679688,951.7972412109376,18572478,955.0231567382813,981.0332824707032,-0.9414038961924975,-0.9414038961924942,2.6529247064458694,0.34300370505260247,-2.204944573955725,963.6834492925268,964.6065318336068,-0.9230825410800207,45.28097266106351,4.730262090846168,12.612943714561986,-7.882681623715818,18.82916259765625,30.59282226562499,30.623814174107117,-3.9689331054686363,-5.076477050781364,951.589599609375,-0.2076416015626137,0
2021-03-23,951.589599609375,973.626220703125,948.8436889648438,963.3809204101562,17421165,950.2189453125,976.1160034179687,1.217032230990829,1.2170322309908332,0.26417114595786995,3.9022438861780584,-0.6236319959252223,963.6229435160527,964.4951126132931,-0.8721690972404303,47.88426790796263,4.150261403593618,10.920407252368312,-6.770145848774694,24.78253173828125,30.122094726562487,31.045758928571406,11.79132080078125,-0.2076416015626137,959.8042602539062,-3.57666015625,0
2021-03-24,959.8042602539062,959.8042602539062,941.644287109375,944.82861328125,16822814,948.5298461914062,970.5664672851562,-1.9257499018153343,-1.9257499018153323,-0.7321546678178747,-1.6666660314413773,-0.39166228040260487,959.8640774690922,962.7072490376529,-2.843171568560706,29.701026948601495,2.1685923602368575,9.17004427394202,-7.0014519137051625,18.15997314453125,28.836816406249977,28.84374128069194,-14.97564697265625,-3.57666015625,947.920654296875,3.092041015625,1
2021-03-25,947.920654296875,947.920654296875,916.0771484375,919.0538330078124,22001648,946.7853759765625,963.505517578125,-2.7279847277196247,-2.7279847277196234,-4.601200466319366,-3.4401663280161365,-0.8785066440290534,951.7020285768363,958.7387566713037,-7.036728094467435,27.561454643614326,-1.4648184774279116,7.043071723668034,-8.507890201095947,31.843505859375,29.95133666992185,29.654663085937482,-28.866821289062614,3.092041015625,928.5376586914062,9.483825683593864,1
2021-03-26,928.5376586914062,929.3222045898438,910.8622436523438,920.5306396484376,20180202,948.7236694335937,955.0600708007812,0.16068771899813988,0.1606877189981315,-2.571680545155075,-4.447906311397077,-4.195485250513165,945.4677507911566,955.2652914874067,-9.797540696250053,27.623117827596346,-4.177006854950832,4.7990560079442615,-8.976062862895095,18.4599609375,27.989959716796854,29.031633649553573,-8.007019042968636,9.483825683593864,926.691650390625,6.161010742187386,1
2021-03-30,926.691650390625,945.5670166015624,919.0999755859376,936.5216064453124,20441701,942.9087646484375,948.9659606933594,1.7371466095883488,1.737146609588347,1.9006257098490797,-0.8792077969663303,-1.604925303858895,943.6785219219878,953.5613201199435,-9.882798197955708,31.337940144319518,-4.978706872291355,2.8435034318971386,-7.822210304188493,26.467041015624773,27.480004882812455,28.81572178431918,9.829956054687386,6.161010742187386,931.3067016601562,-5.214904785156136,0
2021-03-31,931.3067016601562,946.0285034179688,922.5381469726562,924.4302978515624,16250796,938.8521850585937,944.5355651855468,-1.2910869872660076,-1.2910869872660102,0.4236315484962061,0.584999991366586,-4.043117497283499,939.8288771079027,950.9130453682724,-11.084168260369665,29.5550966938886,-6.514630854925258,0.9718765745326592,-7.486507429457918,23.4903564453125,28.421466064453078,28.278407505580333,-6.876403808593864,-5.214904785156136,931.3067016601562,6.876403808593864,1
2021-04-01,931.3067016601562,936.8446655273438,924.453369140625,933.0834350585938,11723312,933.1526733398438,940.841259765625,0.9360508009248324,0.9360508009248258,-0.3671214164261194,1.3636477559237248,-1.2431014532748974,938.479788698041,949.2921717037561,-10.812383005715105,32.94268484790912,-6.95347054155684,-0.6131928486852406,-6.340277692871599,12.39129638671875,26.52700805664058,27.686697823660698,1.7767333984375,6.876403808593864,934.5140991210938,1.4306640625,1
2021-04-05,934.5140991210938,934.5371704101562,905.5088500976562,919.5845947265624,14875099,930.4713623046875,938.628369140625,-1.4466916703096002,-1.4466916703095967,-0.5241826383516113,-1.8085019717843598,0.05775088462587341,934.7007499037454,946.5914828876477,-11.89073298390224,34.03786973795265,-8.294879547124765,-2.1495301883731455,-6.14534935875162,29.0283203125,25.56246948242184,27.04059709821427,-14.929504394531364,1.4306640625,924.845703125,5.261108398437614,1
2021-04-06,924.845703125,925.2841186523438,908.6931762695312,915.754150390625,14009194,929.7329711914062,939.2283203125,-0.416540724790672,-0.4165407247906705,-1.8572063351312784,-0.9385399289812635,-0.5188843317194491,930.9114300011213,943.7880890242819,-12.876659023160641,35.63854625162472,-9.55687498800512,-3.6309991482995407,-5.925875839705579,16.5909423828125,22.004309082031227,25.970908028738823,-9.091552734375,5.261108398437614,922.9996948242188,7.24554443359375,1
2021-04-07,922.9996948242188,944.64404296875,919.9076538085938,924.31494140625,24266353,928.994580078125,935.9516723632812,0.93483507685696,0.9348350768569658,0.5144003832615596,-0.9397330745447352,-1.303404529596952,929.5921322821471,942.0178028771882,-12.425670595041083,38.99334875204255,-9.753795494707447,-4.855558417581122,-4.898237077126325,24.73638916015625,22.59503173828123,27.02906145368302,1.31524658203125,7.24554443359375,928.076171875,3.76123046875,1
2021-04-08,928.076171875,933.1526489257812,919.7691650390624,925.4686889648438,15369188,928.3484741210938,933.6003295898438,0.12482190938495939,0.12482190938496451,1.0608238652344504,0.6398643770267887,0.11232768070179588,928.7674436186865,940.5133379760658,-11.74589435737937,43.7702380801459,-9.704886736085427,-5.825424081281984,-3.8794626548034437,13.383483886718864,21.45512695312499,25.74674769810267,-2.60748291015625,3.76123046875,922.2843627929688,-3.184326171875,0
2021-04-09,922.2843627929688,925.93017578125,913.7696533203124,914.7157592773438,14037885,926.5440063476562,929.84833984375,-1.161890166108956,-1.1618901661089587,-1.0385185502142846,-0.11339190904440244,-1.9684923224573825,925.9571067504179,938.1681035489092,-12.210996798491351,46.42526067186437,-10.413754473078598,-6.743090159641307,-3.6706643134372907,12.160522460937614,20.855181884765624,23.852948869977688,-7.568603515625,-3.184326171875,904.0781860351562,-10.6375732421875,0
2021-04-12,904.0781860351562,905.185791015625,876.965087890625,881.9954223632812,20901482,920.4568237304687,925.4640930175781,-3.5771043170736085,-3.5771043170736094,-4.697432459891027,-4.57847397539457,-4.087625279809981,917.1647698729906,933.0614961683976,-15.896726295407007,27.301719753056034,-13.46062924052751,-8.086597975818549,-5.374031264708961,28.220703125,20.492901611328126,22.822814941406268,-22.082763671875,-10.6375732421875,887.9256591796875,5.93023681640625,1
2021-04-13,887.9256591796875,895.5866088867188,885.0874633789062,891.525390625,19411189,913.0728149414062,921.4028930664062,1.080500875637594,1.0805008756376022,-2.5352540849044702,-3.667687383115037,-2.6457712209428608,912.0368940233926,929.2854865735433,-17.248592550150647,32.6974092743133,-14.934158963485288,-9.456110173351897,-5.478048790133391,10.4991455078125,19.696820068359376,22.184958321707597,3.5997314453125,5.93023681640625,888.9871215820312,-2.53826904296875,0
2021-04-15,888.9871215820312,905.0011596679688,882.8491821289062,897.2941284179688,19723716,906.2703002929687,917.6324401855469,0.6470637688652481,0.6470637688652525,1.7345561741913595,-1.9045950266713074,-2.9233340042271627,909.0883409023079,926.3771812866728,-17.288840384364903,30.372795507865177,-15.45825976051185,-10.656540090783889,-4.801719669727962,22.1519775390625,19.265313720703148,21.997061593191972,8.3070068359375,-2.53826904296875,893.7406005859375,-3.55352783203125,0
2021-04-16,893.7406005859375,899.8785400390625,889.0563354492188,891.663818359375,15656948,899.4031860351563,913.875830078125,-0.627476529744001,-0.6274765297439977,0.01552706583913821,1.0961957115590781,-3.6527298015106457,905.6034363937214,923.2214210205548,-17.61798462683339,32.897850502008424,-16.141859081825032,-11.753603888992117,-4.388255192832915,10.82220458984375,17.998498535156273,21.217459542410722,-2.0767822265625,-3.55352783203125,878.6956787109375,-12.9681396484375,0
2021-04-19,878.6956787109375,884.4182739257812,872.2346801757812,877.6342163085938,18478808,890.68544921875,908.6147277832031,-1.5734183401761377,-1.573418340176136,-2.191022039120849,-1.5581355800385999,-4.053886969001786,900.009592376696,919.0771296831037,-19.067537306407758,35.58694962847322,-17.612660319590418,-12.925415175111777,-4.687245144478641,12.18359375,17.9777282714844,20.330718994140632,-1.06146240234375,-12.9681396484375,881.6954345703125,4.06121826171875,1
2021-04-20,881.6954345703125,885.6181640625,872.4423828125,877.3804321289062,17203668,886.2088989257812,903.332861328125,-0.028916851117648815,-0.028916851117644082,-1.6018802082549022,-2.2193053156574827,-0.5232442388430125,895.483760327138,915.2865208145404,-19.802760487402338,34.8558431480932,-18.584528285796637,-14.05723779724875,-4.527290488547887,13.17578125,16.3924743652344,19.953277587890632,-4.31500244140625,4.06121826171875,873.2730712890625,-4.10736083984375,0
2021-04-22,873.2730712890625,883.5183715820312,866.0967407226562,879.8032836914062,14490954,883.2783813476562,898.1755981445312,0.2761460677463605,0.2761460677463523,0.24714936388143816,-1.3301576697136386,-1.3148371383316482,892.3476649999917,912.0607719851645,-19.71310698517277,27.998547988988392,-18.940897897801165,-15.033969817359232,-3.906928080441933,17.421630859375,16.47554321289065,19.30717686244422,6.53021240234375,-4.10736083984375,879.6187133789062,-0.1845703125,0
